"","LIBCOM","nb","zone"
"6042","Montreuil-sur-Ille",58,"reg53"
"6043","Mordelles",537,"reg53"
"6044","Moréac",64,"reg53"
"6045","Morieux",4,"reg53"
"6046","Morlaix",1505,"reg53"
"6047","Motreff",16,"reg53"
"6048","Mouazé",6,"reg53"
"6049","Moulins",11,"reg53"
"6050","Moussé",6,"reg53"
"6051","Moustéru",18,"reg53"
"6052","Moustoir-Ac",25,"reg53"
"6053","Moutiers",12,"reg53"
"6054","Muel",23,"reg53"
"6055","Muzillac",115,"reg53"
"6056","Néant-sur-Yvel",6,"reg53"
"6057","Neulliac",44,"reg53"
"6058","Névez",68,"reg53"
"6059","Nivillac",45,"reg53"
"6060","Nostang",36,"reg53"
"6061","Nouvoitou",156,"reg53"
"6062","Noyal",12,"reg53"
"6063","Noyal-Châtillon-sur-Seiche",598,"reg53"
"6064","Noyal-Muzillac",52,"reg53"
"6065","Noyal-Pontivy",79,"reg53"
"6066","Noyal-sur-Vilaine",284,"reg53"
"6067","Orgères",358,"reg53"
"6068","Ouessant",18,"reg53"
"6069","Pabu",30,"reg53"
"6070","Pacé",564,"reg53"
"6071","Paimpol",576,"reg53"
"6072","Paimpont",12,"reg53"
"6073","Pancé",20,"reg53"
"6074","Parcé",30,"reg53"
"6075","Parigné",39,"reg53"
"6076","Parthenay-de-Bretagne",62,"reg53"
"6077","Paule",17,"reg53"
"6078","Péaule",31,"reg53"
"6079","Pédernec",30,"reg53"
"6080","Peillac",39,"reg53"
"6081","Pencran",37,"reg53"
"6082","Pénestin",61,"reg53"
"6083","Penmarch",160,"reg53"
"6084","Penvénan",78,"reg53"
"6085","Perros-Guirec",314,"reg53"
"6086","Persquen",5,"reg53"
"6087","Peumerit",18,"reg53"
"6088","Pipriac",84,"reg53"
"6089","Piré-sur-Seiche",33,"reg53"
"6090","Plabennec",239,"reg53"
"6091","Plaine-Haute",14,"reg53"
"6092","Plaintel",55,"reg53"
"6093","Plancoët",150,"reg53"
"6094","Planguenoual",8,"reg53"
"6095","Plaudren",16,"reg53"
"6096","Pléchâtel",35,"reg53"
"6097","Plédéliac",29,"reg53"
"6098","Plédran",271,"reg53"
"6099","Pléguien",32,"reg53"
"6100","Pléhédel",6,"reg53"
"6101","Pleine-Fougères",114,"reg53"
"6102","Plélan-le-Grand",94,"reg53"
"6103","Plélan-le-Petit",27,"reg53"
"6104","Plélauff",3,"reg53"
"6105","Plélo",22,"reg53"
"6106","Plémet",57,"reg53"
"6107","Plémy",6,"reg53"
"6108","Plénée-Jugon",51,"reg53"
"6109","Pléneuf-Val-André",109,"reg53"
"6110","Plerguer",39,"reg53"
"6111","Plérin",715,"reg53"
"6112","Plerneuf",5,"reg53"
"6113","Plescop",346,"reg53"
"6114","Plesder",24,"reg53"
"6115","Plésidy",5,"reg53"
"6116","Pleslin-Trigavou",123,"reg53"
"6117","Plestan",12,"reg53"
"6118","Plestin-les-Grèves",69,"reg53"
"6119","Pleubian",43,"reg53"
"6120","Pleucadeuc",51,"reg53"
"6121","Pleudaniel",9,"reg53"
"6122","Pleudihen-sur-Rance",109,"reg53"
"6123","Pleugriffet",26,"reg53"
"6124","Pleugueneuc",72,"reg53"
"6125","Pleumeleuc",107,"reg53"
"6126","Pleumeur-Bodou",145,"reg53"
"6127","Pleumeur-Gautier",12,"reg53"
"6128","Pleurtuit",317,"reg53"
"6129","Pleuven",84,"reg53"
"6130","Pléven",7,"reg53"
"6131","Plévin",28,"reg53"
"6132","Pleyben",113,"reg53"
"6133","Pleyber-Christ",128,"reg53"
"6134","Plobannalec-Lesconil",106,"reg53"
"6135","Ploemel",32,"reg53"
"6136","Ploemeur",743,"reg53"
"6137","Ploërdut",16,"reg53"
"6138","Ploeren",310,"reg53"
"6139","Ploërmel",324,"reg53"
"6140","Ploeuc-L'Hermitage",88,"reg53"
"6141","Ploéven",14,"reg53"
"6142","Ploëzal",26,"reg53"
"6143","Plogastel-Saint-Germain",50,"reg53"
"6144","Plogoff",15,"reg53"
"6145","Plogonnec",117,"reg53"
"6146","Plomelin",192,"reg53"
"6147","Plomeur",70,"reg53"
"6148","Plomodiern",75,"reg53"
"6149","Plonéis",137,"reg53"
"6150","Plonéour-Lanvern",176,"reg53"
"6151","Plonévez-du-Faou",39,"reg53"
"6152","Plonévez-Porzay",52,"reg53"
"6153","Plorec-sur-Arguenon",3,"reg53"
"6154","Plouagat",83,"reg53"
"6155","Plouaret",59,"reg53"
"6156","Plouarzel",85,"reg53"
"6157","Plouasne",41,"reg53"
"6158","Plouay",86,"reg53"
"6159","Ploubazlanec",121,"reg53"
"6160","Ploubezre",75,"reg53"
"6161","Ploudalmézeau",103,"reg53"
"6162","Ploudaniel",43,"reg53"
"6163","Ploudiry",21,"reg53"
"6164","Plouëc-du-Trieux",37,"reg53"
"6165","Plouédern",45,"reg53"
"6166","Plouégat-Guérand",25,"reg53"
"6167","Plouégat-Moysan",13,"reg53"
"6168","Plouénan",84,"reg53"
"6169","Plouër-sur-Rance",86,"reg53"
"6170","Plouescat",91,"reg53"
"6171","Plouézec",69,"reg53"
"6172","Plouezoc'h",33,"reg53"
"6173","Ploufragan",923,"reg53"
"6174","Plougar",14,"reg53"
"6175","Plougasnou",71,"reg53"
"6176","Plougastel-Daoulas",548,"reg53"
"6177","Plougonvelin",68,"reg53"
"6178","Plougonven",104,"reg53"
"6179","Plougonver",7,"reg53"
"6180","Plougoulm",31,"reg53"
"6181","Plougoumelen",28,"reg53"
"6182","Plougourvest",24,"reg53"
"6183","Plougras",3,"reg53"
"6184","Plougrescant",50,"reg53"
"6185","Plouguenast",37,"reg53"
"6186","Plouguerneau",108,"reg53"
"6187","Plouguernével",66,"reg53"
"6188","Plouguiel",46,"reg53"
"6189","Plouguin",41,"reg53"
"6190","Plouha",64,"reg53"
"6191","Plouharnel",14,"reg53"
"6192","Plouhinec",298,"reg53"
"6193","Plouider",18,"reg53"
"6194","Plouigneau",170,"reg53"
"6195","Plouisy",56,"reg53"
"6196","Ploulec'h",34,"reg53"
"6197","Ploumagoar",94,"reg53"
"6198","Ploumilliau",13,"reg53"
"6199","Ploumoguer",78,"reg53"
"6200","Plounéour-Brignogan-plages",40,"reg53"
"6201","Plounéour-Ménez",16,"reg53"
"6202","Plounérin",2,"reg53"
"6203","Plounéventer",15,"reg53"
"6204","Plounévez-Lochrist",38,"reg53"
"6205","Plounévez-Moëdec",22,"reg53"
"6206","Plounévez-Quintin",12,"reg53"
"6207","Plounévézel",35,"reg53"
"6208","Plourac'h",2,"reg53"
"6209","Plouray",28,"reg53"
"6210","Plourhan",36,"reg53"
"6211","Plourin",19,"reg53"
"6212","Plourin-lès-Morlaix",280,"reg53"
"6213","Plourivo",19,"reg53"
"6214","Plouvara",13,"reg53"
"6215","Plouvien",54,"reg53"
"6216","Plouvorn",87,"reg53"
"6217","Plouyé",16,"reg53"
"6218","Plouzané",605,"reg53"
"6219","Plouzélambre",3,"reg53"
"6220","Plouzévédé",55,"reg53"
"6221","Plovan",18,"reg53"
"6222","Plozévet",82,"reg53"
"6223","Pludual",9,"reg53"
"6224","Pluduno",22,"reg53"
"6225","Plufur",11,"reg53"
"6226","Pluguffan",215,"reg53"
"6227","Pluherlin",28,"reg53"
"6228","Plumaudan",32,"reg53"
"6229","Plumaugat",15,"reg53"
"6230","Plumelec",55,"reg53"
"6231","Pluméliau",45,"reg53"
"6232","Plumelin",29,"reg53"
"6233","Plumergat",46,"reg53"
"6234","Plumieux",16,"reg53"
"6235","Pluneret",187,"reg53"
"6236","Plurien",29,"reg53"
"6237","Plusquellec",6,"reg53"
"6238","Plussulien",6,"reg53"
"6239","Pluvigner",70,"reg53"
"6240","Pluzunet",18,"reg53"
"6241","Pocé-les-Bois",18,"reg53"
"6242","Poilley",4,"reg53"
"6243","Pommeret",19,"reg53"
"6244","Pommerit-le-Vicomte",15,"reg53"
"6245","Pont-Aven",135,"reg53"
"6246","Pont-Croix",85,"reg53"
"6247","Pont-de-Buis-lès-Quimerch",149,"reg53"
"6248","Pont-l'Abbé",392,"reg53"
"6249","Pont-Péan",284,"reg53"
"6250","Pont-Scorff",156,"reg53"
"6251","Pontivy",847,"reg53"
"6252","Pontrieux",85,"reg53"
"6253","Porcaro",14,"reg53"
"6254","Pordic",198,"reg53"
"6255","Porspoder",22,"reg53"
"6256","Port-Launay",23,"reg53"
"6257","Port-Louis",158,"reg53"
"6258","Pouldergat",39,"reg53"
"6259","Pouldreuzic",53,"reg53"
"6260","Poullan-sur-Mer",55,"reg53"
"6261","Poullaouen",21,"reg53"
"6262","Prat",21,"reg53"
"6263","Primelin",9,"reg53"
"6264","Princé",16,"reg53"
"6265","Priziac",7,"reg53"
"6266","Québriac",54,"reg53"
"6267","Quédillac",5,"reg53"
"6268","Quéménéven",24,"reg53"
"6269","Quemper-Guézennec",20,"reg53"
"6270","Quemperven",6,"reg53"
"6271","Querrien",44,"reg53"
"6272","Quessoy",58,"reg53"
"6273","Questembert",167,"reg53"
"6274","Quéven",370,"reg53"
"6275","Quévert",76,"reg53"
"6276","Quiberon",280,"reg53"
"6277","Quimper",5603,"reg53"
"6278","Quimperlé",721,"reg53"
"6279","Quintenic",4,"reg53"
"6280","Quintin",180,"reg53"
"6281","Quistinic",18,"reg53"
"6282","Radenac",33,"reg53"
"6283","Rannée",13,"reg53"
"6284","Rédené",44,"reg53"
"6285","Redon",676,"reg53"
"6286","Réguiny",37,"reg53"
"6287","Réminiac",7,"reg53"
"6288","Renac",30,"reg53"
"6289","Rennes",28824,"reg53"
"6290","Retiers",102,"reg53"
"6291","Riantec",269,"reg53"
"6292","Riec-sur-Bélon",103,"reg53"
"6293","Rieux",41,"reg53"
"6294","Rimou",13,"reg53"
"6295","Rochefort-en-Terre",13,"reg53"
"6296","Rohan",62,"reg53"
"6297","Romagné",66,"reg53"
"6298","Romillé",99,"reg53"
"6299","Roscanvel",15,"reg53"
"6300","Roscoff",47,"reg53"
"6301","Rosnoën",12,"reg53"
"6302","Rospez",27,"reg53"
"6303","Rosporden",257,"reg53"
"6304","Rostrenen",129,"reg53"
"6305","Roudouallec",6,"reg53"
"6306","Rouillac",9,"reg53"
"6307","Roz-Landrieux",3,"reg53"
"6308","Roz-sur-Couesnon",19,"reg53"
"6309","Ruffiac",21,"reg53"
"6310","Runan",11,"reg53"
"6311","Sains",32,"reg53"
"6312","Saint-Agathon",49,"reg53"
"6313","Saint-Alban",14,"reg53"
"6314","Saint-Allouestre",20,"reg53"
"6315","Saint-André-des-Eaux",8,"reg53"
"6316","Saint-Armel",135,"reg53"
"6317","Saint-Aubin-d'Aubigné",173,"reg53"
"6318","Saint-Aubin-des-Landes",32,"reg53"
"6319","Saint-Aubin-du-Cormier",162,"reg53"
"6320","Saint-Avé",778,"reg53"
"6321","Saint-Barnabé",16,"reg53"
"6322","Saint-Barthélemy",6,"reg53"
"6323","Saint-Benoît-des-Ondes",27,"reg53"
"6324","Saint-Brandan",13,"reg53"
"6325","Saint-Briac-sur-Mer",104,"reg53"
"6326","Saint-Brieuc",4772,"reg53"
"6327","Saint-Brieuc-de-Mauron",6,"reg53"
"6328","Saint-Caradec",15,"reg53"
"6329","Saint-Caradec-Trégomel",2,"reg53"
"6330","Saint-Carné",26,"reg53"
"6331","Saint-Carreuc",7,"reg53"
"6332","Saint-Cast-le-Guildo",52,"reg53"
"6333","Saint-Clet",27,"reg53"
"6334","Saint-Congard",1,"reg53"
"6335","Saint-Connec",2,"reg53"
"6336","Saint-Coulitz",19,"reg53"
"6337","Saint-Denoual",5,"reg53"
"6338","Saint-Derrien",9,"reg53"
"6339","Saint-Divy",19,"reg53"
"6340","Saint-Dolay",26,"reg53"
"6341","Saint-Donan",24,"reg53"
"6342","Saint-Eloy",3,"reg53"
"6343","Saint-Étienne-du-Gué-de-l'Isle",9,"reg53"
"6344","Saint-Évarzec",66,"reg53"
"6345","Saint-Gérand",25,"reg53"
"6346","Saint-Gildas-de-Rhuys",17,"reg53"
"6347","Saint-Gilles-les-Bois",2,"reg53"
"6348","Saint-Gilles-Pligeaux",3,"reg53"
"6349","Saint-Gilles-Vieux-Marché",2,"reg53"
"6350","Saint-Glen",7,"reg53"
"6351","Saint-Goazec",33,"reg53"
"6352","Saint-Gonnery",12,"reg53"
"6353","Saint-Gorgon",10,"reg53"
"6354","Saint-Gravé",11,"reg53"
"6355","Saint-Hélen",43,"reg53"
"6356","Saint-Hernin",19,"reg53"
"6357","Saint-Hervé",3,"reg53"
"6358","Saint-Jacut-de-la-Mer",21,"reg53"
"6359","Saint-Jacut-les-Pins",17,"reg53"
"6360","Saint-Jean-Brévelay",106,"reg53"
"6361","Saint-Jean-du-Doigt",6,"reg53"
"6362","Saint-Jean-la-Poterie",1,"reg53"
"6363","Saint-Jean-Trolimon",26,"reg53"
"6364","Saint-Jouan-de-l'Isle",3,"reg53"
"6365","Saint-Julien",55,"reg53"
"6366","Saint-Juvat",9,"reg53"
"6367","Saint-Launeuc",2,"reg53"
"6368","Saint-Laurent",2,"reg53"
"6369","Saint-Laurent-sur-Oust",11,"reg53"
"6370","Saint-Léry",4,"reg53"
"6371","Saint-Lormel",28,"reg53"
"6372","Saint-Malo",20,"reg53"
"6373","Saint-Malo-de-Beignon",6,"reg53"
"6374","Saint-Malo-des-Trois-Fontaines",6,"reg53"
"6375","Saint-Marcel",54,"reg53"
"6376","Saint-Martin-des-Champs",241,"reg53"
"6377","Saint-Martin-sur-Oust",26,"reg53"
"6378","Saint-Maudan",14,"reg53"
"6379","Saint-Mayeux",13,"reg53"
"6380","Saint-Méen",13,"reg53"
"6381","Saint-Nic",32,"reg53"
"6382","Saint-Nicolas-du-Pélem",16,"reg53"
"6383","Saint-Nicolas-du-Tertre",4,"reg53"
"6384","Saint-Nolff",145,"reg53"
"6385","Saint-Pabu",31,"reg53"
"6386","Saint-Perreux",6,"reg53"
"6387","Saint-Philibert",40,"reg53"
"6388","Saint-Pierre-Quiberon",77,"reg53"
"6389","Saint-Pol-de-Léon",370,"reg53"
"6390","Saint-Pôtan",5,"reg53"
"6391","Saint-Quay-Perros",18,"reg53"
"6392","Saint-Quay-Portrieux",120,"reg53"
"6393","Saint-Renan",312,"reg53"
"6394","Saint-Rieul",20,"reg53"
"6395","Saint-Rivoal",6,"reg53"
"6396","Saint-Samson-sur-Rance",65,"reg53"
"6397","Saint-Sauveur",16,"reg53"
"6398","Saint-Ségal",30,"reg53"
"6399","Saint-Servais",12,"reg53"
"6400","Saint-Servant",5,"reg53"
"6401","Saint-Thégonnec Loc-Eguiner",78,"reg53"
"6402","Saint-Thélo",5,"reg53"
"6403","Saint-Thois",21,"reg53"
"6404","Saint-Thonan",38,"reg53"
"6405","Saint-Thuriau",34,"reg53"
"6406","Saint-Thurien",20,"reg53"
"6407","Saint-Trimoël",5,"reg53"
"6408","Saint-Tugdual",16,"reg53"
"6409","Saint-Urbain",15,"reg53"
"6410","Saint-Vincent-sur-Oust",30,"reg53"
"6411","Saint-Vougay",38,"reg53"
"6412","Saint-Vran",10,"reg53"
"6413","Saint-Yvi",139,"reg53"
"6414","Sainte-Anne-d'Auray",14,"reg53"
"6415","Sainte-Anne-sur-Vilaine",15,"reg53"
"6416","Sainte-Hélène",28,"reg53"
"6417","Sainte-Sève",10,"reg53"
"6418","Santec",39,"reg53"
"6419","Sarzeau",193,"reg53"
"6420","Sauzon",16,"reg53"
"6421","Scaër",143,"reg53"
"6422","Scrignac",6,"reg53"
"6423","Séné",540,"reg53"
"6424","Senven-Léhart",3,"reg53"
"6425","Sérent",83,"reg53"
"6426","Sévignac",19,"reg53"
"6427","Sibiril",26,"reg53"
"6428","Silfiac",9,"reg53"
"6429","Sizun",39,"reg53"
"6430","Spézet",50,"reg53"
"6431","Squiffiec",9,"reg53"
"6432","Sulniac",110,"reg53"
"6433","Surzur",126,"reg53"
"6434","Taden",59,"reg53"
"6435","Taulé",46,"reg53"
"6436","Taupont",23,"reg53"
"6437","Telgruc-sur-Mer",52,"reg53"
"6438","Théhillac",9,"reg53"
"6439","Theix-Noyalo",372,"reg53"
"6440","Tonquédec",8,"reg53"
"6441","Tourch",20,"reg53"
"6442","Tramain",12,"reg53"
"6443","Tréal",5,"reg53"
"6444","Trébabu",12,"reg53"
"6445","Trébédan",25,"reg53"
"6446","Trébeurden",142,"reg53"
"6447","Trébrivan",20,"reg53"
"6448","Trédaniel",12,"reg53"
"6449","Trédarzec",5,"reg53"
"6450","Trédias",3,"reg53"
"6451","Trédion",23,"reg53"
"6452","Trédrez-Locquémeau",28,"reg53"
"6453","Treffiagat",53,"reg53"
"6454","Treffléan",34,"reg53"
"6455","Treffrin",9,"reg53"
"6456","Tréflaouénan",29,"reg53"
"6457","Tréflévénez",4,"reg53"
"6458","Tréflez",9,"reg53"
"6459","Trégastel",98,"reg53"
"6460","Tréglamus",16,"reg53"
"6461","Trégonneau",3,"reg53"
"6462","Trégourez",50,"reg53"
"6463","Trégrom",4,"reg53"
"6464","Tréguennec",4,"reg53"
"6465","Trégueux",397,"reg53"
"6466","Tréguier",175,"reg53"
"6467","Trégunc",123,"reg53"
"6468","Trélévern",23,"reg53"
"6469","Trélivan",135,"reg53"
"6470","Trémaouézan",4,"reg53"
"6471","Trémel",3,"reg53"
"6472","Tréméoc",29,"reg53"
"6473","Tréméreuc",6,"reg53"
"6474","Trémeur",7,"reg53"
"6475","Tréméven",40,"reg53"
"6476","Trémorel",10,"reg53"
"6477","Trémuson",107,"reg53"
"6478","Tréogat",16,"reg53"
"6479","Trévé",48,"reg53"
"6480","Tréveneuc",13,"reg53"
"6481","Trévou-Tréguignec",25,"reg53"
"6482","Trévron",17,"reg53"
"6483","Trézilidé",9,"reg53"
"6484","Troguéry",3,"reg53"
"6485","Uzel",38,"reg53"
"6486","Val d'Anast",94,"reg53"
"6487","Val d'Oust",51,"reg53"
"6488","Vannes",6274,"reg53"
"6489","Vildé-Guingalan",15,"reg53"
"6490","Yffiniac",196,"reg53"
"6491","Yvias",10,"reg53"
"6492","Yvignac-la-Tour",17,"reg53"
"6493","",1,"reg75"
"6494","Abitain",1,"reg75"
"6495","Abos",8,"reg75"
"6496","Abzac",129,"reg75"
"6497","Accous",6,"reg75"
"6498","Affieux",2,"reg75"
"6499","Agen",4475,"reg75"
"6500","Agonac",29,"reg75"
"6501","Agris",8,"reg75"
"6502","Ahetze",34,"reg75"
"6503","Ahun",76,"reg75"
"6504","Aiffres",374,"reg75"
"6505","Aigre",19,"reg75"
"6506","Aigrefeuille-d'Aunis",37,"reg75"
"6507","Aiguillon",81,"reg75"
"6508","Aillas",17,"reg75"
"6509","Aincille",4,"reg75"
"6510","Aire-sur-l'Adour",357,"reg75"
"6511","Airvault",155,"reg75"
"6512","Aix",4,"reg75"
"6513","Ajain",24,"reg75"
"6514","Albussac",3,"reg75"
"6515","Aldudes",9,"reg75"
"6516","Allassac",76,"reg75"
"6517","Alloinay",3,"reg75"
"6518","Alloue",6,"reg75"
"6519","Altillac",7,"reg75"
"6520","Amailloux",16,"reg75"
"6521","Ambarès-et-Lagrave",1236,"reg75"
"6522","Ambès",324,"reg75"
"6523","Ambleville",6,"reg75"
"6524","Amou",9,"reg75"
"6525","Anais",2,"reg75"
"6526","Ance Féas",12,"reg75"
"6527","Andernos-les-Bains",241,"reg75"
"6528","Anglade",4,"reg75"
"6529","Anglet",2712,"reg75"
"6530","Angliers",10,"reg75"
"6531","Angoisse",12,"reg75"
"6532","Angoulême",1875,"reg75"
"6533","Angoulins",106,"reg75"
"6534","Angoumé",4,"reg75"
"6535","Angresse",41,"reg75"
"6536","Antagnac",5,"reg75"
"6537","Antonne-et-Trigonant",14,"reg75"
"6538","Anzême",9,"reg75"
"6539","Aramits",5,"reg75"
"6540","Araujuzon",4,"reg75"
"6541","Arbérats-Sillègue",10,"reg75"
"6542","Arbonne",42,"reg75"
"6543","Arbus",12,"reg75"
"6544","Arcachon",804,"reg75"
"6545","Arçais",21,"reg75"
"6546","Arcangues",27,"reg75"
"6547","Archiac",8,"reg75"
"6548","Archingeay",3,"reg75"
"6549","Ardin",2,"reg75"
"6550","Aren",6,"reg75"
"6551","Arengosse",6,"reg75"
"6552","Arès",134,"reg75"
"6553","Arette",6,"reg75"
"6554","Argelouse",4,"reg75"
"6555","Argentat-sur-Dordogne",125,"reg75"
"6556","Argenton",11,"reg75"
"6557","Argenton-l'Église",58,"reg75"
"6558","Argentonnay",111,"reg75"
"6559","Arjuzanx",3,"reg75"
"6560","Arnac-Pompadour",66,"reg75"
"6561","Arricau-Bordes",4,"reg75"
"6562","Ars-en-Ré",70,"reg75"
"6563","Arthez-de-Béarn",38,"reg75"
"6564","Artigueloutan",22,"reg75"
"6565","Artiguelouve",40,"reg75"
"6566","Artigues-près-Bordeaux",869,"reg75"
"6567","Artix",241,"reg75"
"6568","Arudy",37,"reg75"
"6569","Arvert",20,"reg75"
"6570","Arveyres",9,"reg75"
"6571","Arzacq-Arraziguet",56,"reg75"
"6572","Ascain",150,"reg75"
"6573","Assat",12,"reg75"
"6574","Asson",12,"reg75"
"6575","Astaffort",27,"reg75"
"6576","Aste-Béon",3,"reg75"
"6577","Aubas",11,"reg75"
"6578","Aubazines",9,"reg75"
"6579","Aubusson",514,"reg75"
"6580","Audenge",468,"reg75"
"6581","Augé",11,"reg75"
"6582","Augignac",5,"reg75"
"6583","Aulnay",20,"reg75"
"6584","Auriac",3,"reg75"
"6585","Auriac-du-Périgord",6,"reg75"
"6586","Auros",5,"reg75"
"6587","Authon-Ébéon",2,"reg75"
"6588","Auzances",95,"reg75"
"6589","Avensan",33,"reg75"
"6590","Avy",5,"reg75"
"6591","Ayen",30,"reg75"
"6592","Ayguemorte-les-Graves",24,"reg75"
"6593","Aytré",1084,"reg75"
"6594","Azay-le-Brûlé",11,"reg75"
"6595","Azay-sur-Thouet",4,"reg75"
"6596","Azerables",18,"reg75"
"6597","Azerat",4,"reg75"
"6598","Azur",7,"reg75"
"6599","Badefols-d'Ans",12,"reg75"
"6600","Badefols-sur-Dordogne",4,"reg75"
"6601","Baigts-de-Béarn",32,"reg75"
"6602","Bajamont",10,"reg75"
"6603","Bar",6,"reg75"
"6604","Barcus",11,"reg75"
"6605","Bardos",8,"reg75"
"6606","Barsac",1,"reg75"
"6607","Bassens",1060,"reg75"
"6608","Bassillac et Auberoche",27,"reg75"
"6609","Bassussarry",120,"reg75"
"6610","Bayac",10,"reg75"
"6611","Bayon-sur-Gironde",6,"reg75"
"6612","Bayonne",6274,"reg75"
"6613","Bazas",182,"reg75"
"6614","Beaulieu-sous-Parthenay",11,"reg75"
"6615","Beaulieu-sur-Dordogne",47,"reg75"
"6616","Beaumontois en Périgord",48,"reg75"
"6617","Beauregard-de-Terrasson",38,"reg75"
"6618","Beauregard-et-Bassac",6,"reg75"
"6619","Beaussais-Vitré",2,"reg75"
"6620","Beautiran",32,"reg75"
"6621","Beauvais-sur-Matha",47,"reg75"
"6622","Beauville",25,"reg75"
"6623","Beauvoir-sur-Niort",37,"reg75"
"6624","Béceleuf",4,"reg75"
"6625","Bedous",11,"reg75"
"6626","Bégadan",1,"reg75"
"6627","Bègles",3753,"reg75"
"6628","Béguey",20,"reg75"
"6629","Béguios",8,"reg75"
"6630","Belhade",3,"reg75"
"6631","Belin-Béliet",242,"reg75"
"6632","Bellegarde-en-Marche",14,"reg75"
"6633","Bellocq",27,"reg75"
"6634","Bélus",5,"reg75"
"6635","Bénesse-lès-Dax",45,"reg75"
"6636","Bénesse-Maremne",132,"reg75"
"6637","Bénévent-l'Abbaye",56,"reg75"
"6638","Benon",3,"reg75"
"6639","Benquet",23,"reg75"
"6640","Bérenx",6,"reg75"
"6641","Bergerac",1998,"reg75"
"6642","Bernay-Saint-Martin",4,"reg75"
"6643","Bernos-Beaulac",12,"reg75"
"6644","Berson",1,"reg75"
"6645","Bertric-Burée",16,"reg75"
"6646","Bessines",13,"reg75"
"6647","Bétête",15,"reg75"
"6648","Beychac-et-Caillau",74,"reg75"
"6649","Beynac-et-Cazenac",10,"reg75"
"6650","Beynat",27,"reg75"
"6651","Beyssac",14,"reg75"
"6652","Beyssenac",4,"reg75"
"6653","Biarritz",1451,"reg75"
"6654","Biarrotte",17,"reg75"
"6655","Bias",15,"reg75"
"6656","Biaudos",21,"reg75"
"6657","Bidache",18,"reg75"
"6658","Bidart",450,"reg75"
"6659","Bielle",11,"reg75"
"6660","Bieujac",4,"reg75"
"6661","Biganos",453,"reg75"
"6662","Bilhac",1,"reg75"
"6663","Billère",1248,"reg75"
"6664","Biras",4,"reg75"
"6665","Biriatou",38,"reg75"
"6666","Biron",15,"reg75"
"6667","Biscarrosse",489,"reg75"
"6668","Bizanos",212,"reg75"
"6669","Blanquefort",1695,"reg75"
"6670","Blasimon",23,"reg75"
"6671","Blaye",262,"reg75"
"6672","Blessac",3,"reg75"
"6673","Boé",290,"reg75"
"6674","Boismé",14,"reg75"
"6675","Bommes",15,"reg75"
"6676","Bon-Encontre",376,"reg75"
"6677","Bonnat",32,"reg75"
"6678","Bonnut",2,"reg75"
"6679","Borce",1,"reg75"
"6680","Bord-Saint-Georges",6,"reg75"
"6681","Bordeaux",21300,"reg75"
"6682","Bordes",87,"reg75"
"6683","Borrèze",5,"reg75"
"6684","Bort-les-Orgues",135,"reg75"
"6685","Boucau",582,"reg75"
"6686","Boudy-de-Beauregard",5,"reg75"
"6687","Bouglon",9,"reg75"
"6688","Bougon",2,"reg75"
"6689","Bougue",5,"reg75"
"6690","Bouillé-Loretz",27,"reg75"
"6691","Boulazac Isle Manoire",749,"reg75"
"6692","Bouliac",72,"reg75"
"6693","Boumourt",4,"reg75"
"6694","Bourcefranc-le-Chapus",45,"reg75"
"6695","Bourdeilles",19,"reg75"
"6696","Bourg",71,"reg75"
"6697","Bourganeuf",288,"reg75"
"6698","Bourgneuf",6,"reg75"
"6699","Bourideys",5,"reg75"
"6700","Bourlens",4,"reg75"
"6701","Boussac",173,"reg75"
"6702","Branne",52,"reg75"
"6703","Brannens",3,"reg75"
"6704","Brantôme en Périgord",38,"reg75"
"6705","Braud-et-Saint-Louis",36,"reg75"
"6706","Brax",35,"reg75"
"6707","Bressuire",951,"reg75"
"6708","Bretignolles",14,"reg75"
"6709","Breuil-Magné",5,"reg75"
"6710","Breuillet",15,"reg75"
"6711","Brignac-la-Plaine",4,"reg75"
"6712","Brion-près-Thouet",17,"reg75"
"6713","Brioux-sur-Boutonne",46,"reg75"
"6714","Briscous",72,"reg75"
"6715","Brive-la-Gaillarde",3744,"reg75"
"6716","Brizambourg",14,"reg75"
"6717","Brocas",5,"reg75"
"6718","Bruges",1927,"reg75"
"6719","Bruges-Capbis-Mifaget",8,"reg75"
"6720","Brûlain",12,"reg75"
"6721","Budelière",30,"reg75"
"6722","Bugeat",39,"reg75"
"6723","Burgaronne",2,"reg75"
"6724","Burie",6,"reg75"
"6725","Bussac",1,"reg75"
"6726","Bussac-Forêt",33,"reg75"
"6727","Bussac-sur-Charente",28,"reg75"
"6728","Bussière-Badil",5,"reg75"
"6729","Bussière-Dunoise",14,"reg75"
"6730","Bussière-Saint-Georges",6,"reg75"
"6731","Buzet-sur-Baïse",24,"reg75"
"6732","Buzy",3,"reg75"
"6733","Cabanac-et-Villagrains",10,"reg75"
"6734","Cabidos",4,"reg75"
"6735","Cadaujac",361,"reg75"
"6736","Cadillac",190,"reg75"
"6737","Cagnotte",8,"reg75"
"6738","Calès",9,"reg75"
"6739","Callen",2,"reg75"
"6740","Calviac-en-Périgord",10,"reg75"
"6741","Camarsac",12,"reg75"
"6742","Cambes",32,"reg75"
"6743","Camblanes-et-Meynac",87,"reg75"
"6744","Cambo-les-Bains",232,"reg75"
"6745","Came",6,"reg75"
"6746","Campagne",5,"reg75"
